Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_name,gene_source,gene_biotype,transcript_id,transcript_name,transcript_source,transcript_biotype,tag,exon_number,exon_id,protein_id
chrIV,,promoter,562327,562827,,-,,YDR054C,,,,,,,,,,,
chrIV,,intergenic,1011273,1011588,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1319386,1319841,.,-,.,YDR424C,DYN2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1455041,1455866,.,-,.,YDR503C,LPP1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,117163,117663,,+,,YDL191W,,,,,,,,,,,
chrIV,,intergenic,963861,963989,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,818707,819196,.,-,.,YDR179C,CSN9,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,415112,416708,.,-,.,YDL020C,RPN4,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,698553,699468,.,-,.,YDR123C,INO2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,414888,415112,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,471352,471852,,+,,YDR012W,,,,,,,,,,,
chrIV,,promoter,230523,231023,,+,,YDL129W,,,,,,,,,,,
chrIV,,intergenic,2953,3261,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1086993,1087080,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1269567,1270067,,+,,YDR399W,,,,,,,,,,,
chrIV,sgd,gene,1017206,1017278,.,-,.,tE(CUC)D,,sgd,tRNA,,,,,,,,
chrIV,,promoter,829084,829584,,+,,YDR183W,,,,,,,,,,,
chrIV,sgd,gene,768511,769000,.,-,.,YDR155C,CPR1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,339356,339856,,+,,YDL062W,,,,,,,,,,,
chrIV,,promoter,1507362,1507862,,-,,YDR535C,,,,,,,,,,,
chrIV,sgd,gene,1092740,1093586,.,-,.,YDR315C,IPK1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1016202,1017000,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,850999,851499,,-,,YDR196C,,,,,,,,,,,
chrIV,sgd,gene,1481084,1483403,.,-,.,YDR520C,URC2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,157904,158063,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,682174,682492,.,+,.,YDR115W,MRX14,sgd,protein_coding,,,,,,,,
chrIV,,promoter,296319,296819,,+,,YDL089W,,,,,,,,,,,
chrIV,sgd,gene,657647,657980,.,-,.,YDR102C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,769024,769524,,+,,YDR156W,,,,,,,,,,,
chrIV,sgd,gene,173865,174174,.,-,.,YDL158C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,488071,488662,.,-,.,YDR022C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1093586,1094086,,-,,YDR315C,,,,,,,,,,,
chrIV,,promoter,312471,312971,,-,,YDL080C,,,,,,,,,,,
chrIV,,promoter,1108101,1108601,,-,,YDR320C,,,,,,,,,,,
chrIV,,promoter,132936,133436,,+,,YDL182W,,,,,,,,,,,
chrIV,,promoter,1030049,1030549,,-,,YDR283C,,,,,,,,,,,
chrIV,,intergenic,639823,640108,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1101683,1102183,,+,,YDR317W,,,,,,,,,,,
chrIV,sgd,gene,808323,810381,.,+,.,YDR172W,SUP35,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,676101,677802,.,+,.,YDR110W,FOB1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,845951,847946,.,-,.,YDR194C,MSS116,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,310641,312471,.,-,.,YDL080C,THI3,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1056550,1057600,.,+,.,YDR297W,SUR2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1393335,1394574,.,-,.,YDR465C,RMT2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,976282,976716,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,83769,84269,,+,,YDL210W,,,,,,,,,,,
chrIV,,promoter,1301,1801,,+,,YDL248W,,,,,,,,,,,
chrIV,,intergenic,309388,309801,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,144483,145518,.,-,.,YDL175C,AIR2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1191732,1191935,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,381984,384081,.,-,.,YDL039C,PRM7,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,181039,181185,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,212850,213350,,+,,YDL138W,,,,,,,,,,,
chrIV,,promoter,221801,222301,,-,,YDL133C-A,,,,,,,,,,,
chrIV,sgd,gene,1075471,1075544,.,-,.,tV(CAC)D,,sgd,tRNA,,,,,,,,
chrIV,,intergenic,1284044,1284068,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1223473,1224394,.,-,.,YDR374C,PHO92,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,182821,183187,.,+,.,YDL152W,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,488796,488870,.,-,.,tV(UAC)D,,sgd,tRNA,,,,,,,,
chrIV,,intergenic,123589,123864,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,583465,583965,,-,,YDR067C,,,,,,,,,,,
chrIV,sgd,gene,399339,400638,.,+,.,YDL029W,ARP2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1095369,1095461,.,-,.,tF(GAA)D,,sgd,tRNA,,,,,,,,
chrIV,,promoter,167213,167713,,+,,YDL161W,,,,,,,,,,,
chrIV,,promoter,489007,489507,,+,,YDR023W,,,,,,,,,,,
chrIV,,promoter,886731,887231,,+,,YDR212W,,,,,,,,,,,
chrIV,sgd,gene,219661,220771,.,-,.,YDL134C,PPH21,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,575783,575973,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,631281,636120,.,+,.,YDR093W,DNF2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,704483,709250,.,+,.,YDR127W,ARO1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1288905,1289405,,+,,YDR409W,,,,,,,,,,,
chrIV,sgd,gene,1012251,1012959,.,+,.,YDR275W,BSC2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,192249,192749,,+,,YDL146W,,,,,,,,,,,
chrIV,sgd,gene,1469399,1469705,.,+,.,YDR510W,SMT3,sgd,protein_coding,,,,,,,,
chrIV,,promoter,636527,637027,,-,,YDR095C,,,,,,,,,,,
chrIV,,intergenic,320620,320667,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,138290,139205,.,+,.,YDL179W,PCL9,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,946806,948456,.,+,.,YDR242W,AMD2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1146318,1147179,.,+,.,YDR337W,MRPS28,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1345062,1345562,,-,,YDR441C,,,,,,,,,,,
chrIV,sgd,gene,884726,886865,.,+,.,YDR211W,GCD6,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,62243,65018,.,-,.,YDL220C,CDC13,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1461554,1462054,,-,,YDR506C,,,,,,,,,,,
chrIV,,promoter,1305766,1306266,,+,,YDR420W,,,,,,,,,,,
chrIV,,promoter,77925,78425,,+,,YDL212W,,,,,,,,,,,
chrIV,,promoter,145518,146018,,-,,YDL175C,,,,,,,,,,,
chrIV,sgd,gene,894088,894502,.,-,.,YDR215C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,778542,779042,,+,,YDR161W,,,,,,,,,,,
chrIV,,promoter,1324239,1324739,,-,,YDR428C,,,,,,,,,,,
chrIV,sgd,gene,678240,679764,.,-,.,YDR111C,ALT2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,569203,569233,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,630605,630781,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1228610,1228916,.,+,.,YDR377W,ATP17,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,488003,488071,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1059626,1061231,.,+,.,YDR299W,BFR2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,960113,960613,,+,,YDR251W,,,,,,,,,,,
chrIV,,promoter,1330736,1331236,,+,,YDR434W,,,,,,,,,,,
chrIV,sgd,gene,581907,582498,.,-,.,YDR066C,RTR2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1491093,1492413,.,+,.,YDR527W,RBA50,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1301615,1302113,.,+,.,YDR418W,RPL12B,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,477959,478199,.,-,.,YDR015C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,255603,256530,.,+,.,YDL114W,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,955333,955512,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,871035,871449,.,-,.,YDR209C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1366984,1367484,,+,,YDR456W,,,,,,,,,,,
chrIV,sgd,gene,987533,992349,.,-,.,YDR261C-D,,sgd,transposable_element,,,,,,,,
chrIV,sgd,gene,229905,230527,.,+,.,YDL130W,RPP1B,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,221271,221723,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,221723,221801,.,-,.,YDL133C-A,RPL41B,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,115799,115820,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,148190,149078,.,+,.,YDL173W,PAR32,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,10256,11656,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,780922,781422,,+,,YDR163W,,,,,,,,,,,
chrIV,,promoter,1229666,1230166,,+,,YDR379W,,,,,,,,,,,
chrIV,,intergenic,118517,118706,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,388901,389401,,-,,YDL036C,,,,,,,,,,,
chrIV,sgd,gene,665348,666770,.,-,.,YDR105C,TMS1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1523611,1524633,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1445842,1446994,.,-,.,YDR498C,SEC20,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,661103,661172,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1087580,1088942,.,+,.,YDR312W,SSF2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,636638,637138,,+,,YDR096W,,,,,,,,,,,
chrIV,,intergenic,1101332,1101683,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,199995,201582,.,+,.,YDL143W,CCT4,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,868223,870563,.,+,.,YDR208W,MSS4,sgd,protein_coding,,,,,,,,
chrIV,,promoter,80412,80912,,-,,YDL211C,,,,,,,,,,,
chrIV,sgd,gene,79293,80412,.,-,.,YDL211C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,691013,691214,.,+,.,YDR119W-A,COX26,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1126269,1127595,.,-,.,YDR329C,PEX3,sgd,protein_coding,,,,,,,,
chrIV,,promoter,894502,895002,,-,,YDR215C,,,,,,,,,,,
chrIV,,intergenic,519826,520515,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,316888,316970,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1194097,1194597,,+,,YDR360W,,,,,,,,,,,
chrIV,sgd,gene,1345675,1349938,.,-,.,YDR443C,SSN2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,210561,211061,,-,,YDL140C,,,,,,,,,,,
chrIV,,promoter,1242729,1243229,,+,,YDR385W,,,,,,,,,,,
chrIV,,promoter,1110088,1110588,,+,,YDR322W,,,,,,,,,,,
chrIV,,promoter,945152,945652,,-,,YDR240C,,,,,,,,,,,
chrIV,,intergenic,701289,701396,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1428120,1428620,,-,,YDR486C,,,,,,,,,,,
chrIV,,intergenic,999877,1000103,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,521315,521815,,+,,YDR035W,,,,,,,,,,,
chrIV,sgd,gene,525439,527215,.,+,.,YDR037W,KRS1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,688226,690533,.,+,.,YDR119W,VBA4,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1038106,1038279,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,160994,163154,.,-,.,YDL167C,NRP1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,996028,998323,.,-,.,YDR264C,AKR1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,755066,755566,,-,,YDR148C,,,,,,,,,,,
chrIV,,promoter,1005988,1006488,,-,,YDR269C,,,,,,,,,,,
chrIV,,intergenic,1480832,1481084,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,393912,394412,,-,,YDL033C,,,,,,,,,,,
chrIV,sgd,gene,1369789,1379596,.,+,.,YDR457W,TOM1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,247612,248112,,-,,YDL119C,,,,,,,,,,,
chrIV,,promoter,850727,851227,,+,,YDR197W,,,,,,,,,,,
chrIV,sgd,gene,123864,124998,.,-,.,YDL188C,PPH22,sgd,protein_coding,,,,,,,,
chrIV,,promoter,964565,965065,,-,,YDR253C,,,,,,,,,,,
chrIV,sgd,gene,1219508,1219613,.,-,.,YDR371C-A,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1360798,1361119,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,765705,766503,.,+,.,YDR152W,GIR2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1431011,1431896,.,+,.,YDR489W,SLD5,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,703233,704244,.,+,.,YDR126W,SWF1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,836227,836746,.,-,.,YDR187C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1468444,1468944,,-,,YDR508C,,,,,,,,,,,
chrIV,sgd,gene,584938,587719,.,-,.,YDR069C,DOA4,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1155928,1156428,,-,,YDR342C,,,,,,,,,,,
chrIV,,promoter,1056050,1056550,,+,,YDR297W,,,,,,,,,,,
chrIV,,intergenic,732836,733617,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1284068,1287938,.,-,.,YDR407C,TRS120,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1175828,1175901,.,+,.,tM(CAU)D,EMT1,sgd,tRNA,,,,,,,,
chrIV,,intergenic,359672,359824,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1414074,1414574,,+,,YDR478W,,,,,,,,,,,
chrIV,,intergenic,1399542,1399705,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,524939,525439,,+,,YDR037W,,,,,,,,,,,
chrIV,sgd,gene,713339,715379,.,-,.,YDR129C,SAC6,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,582790,583465,.,-,.,YDR067C,OCA6,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,372247,372535,.,+,.,YDL045W-A,MRP10,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1195411,1196263,.,-,.,YDR361C,BCP1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,730077,730577,,+,,YDR138W,,,,,,,,,,,
chrIV,,promoter,953787,954287,,+,,YDR246W,,,,,,,,,,,
chrIV,,promoter,575973,576473,,+,,YDR062W,,,,,,,,,,,
chrIV,,promoter,271901,272401,,-,,YDL106C,,,,,,,,,,,
chrIV,sgd,gene,1415209,1416874,.,-,.,YDR479C,PEX29,sgd,protein_coding,,,,,,,,
chrIV,,promoter,534582,535082,,-,,YDR039C,,,,,,,,,,,
chrIV,sgd,gene,176772,178056,.,+,.,YDL155W,CLB3,sgd,protein_coding,,,,,,,,
chrIV,,promoter,614004,614504,,-,,YDR084C,,,,,,,,,,,
chrIV,sgd,gene,931128,933210,.,+,.,YDR234W,LYS4,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1302673,1303173,,+,,YDR419W,,,,,,,,,,,
chrIV,sgd,gene,1315325,1317773,.,-,.,YDR422C,SIP1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,871449,871949,,-,,YDR209C,,,,,,,,,,,
chrIV,,promoter,1478107,1478607,,+,,YDR518W,,,,,,,,,,,
chrIV,,promoter,848098,848598,,+,,YDR195W,,,,,,,,,,,
chrIV,,promoter,290081,290581,,-,,YDL094C,,,,,,,,,,,
chrIV,sgd,gene,1212437,1212836,.,-,.,YDR366C,,sgd,protein_coding,,,,,,,,
